stype,rt,diff,correct
1,1137.3,2,0
1,1169.2,1,1
1,1360.2,3,0
1,2222.2,3,1
1,690.27,0,1
1,1139.2,2,1
1,979.21,2,0
1,745.24,3,0
1,1360.3,2,1
1,1255.2,1,1
1,1226.2,1,1
1,1158.3,2,0
1,1886.3,3,1
1,1071.2,3,1
1,1361.2,1,1
1,1144.3,3,1
1,4511.4,1,1
1,1408.2,2,0
1,1293.2,2,1
1,743.25,0,1
1,670.26,0,1
1,1544.2,1,0
1,1815.3,1,0
1,1438.6,1,1
1,1207.3,2,0
1,1173.2,1,1
1,1331.2,3,1
1,1243.3,3,1
1,2270.3,2,1
1,1664.2,2,0
1,723.19,0,1
1,1124.3,2,0
1,996.25,3,1
1,953.22,3,0
1,1504.2,1,0
1,1970.3,1,1
1,1319.3,2,1
1,1416.2,1,1
1,1244.3,1,1
1,1128.3,2,1
1,1264.3,3,1
1,1642.2,3,1
1,1781.2,3,0
1,1548.3,0,1
1,1531.3,3,1
1,1650.3,1,0
1,926.16,2,1
1,1503.3,2,0
1,2567.3,3,1
1,910.25,0,1
1,1142.2,3,1
1,1133.3,3,1
1,805.25,0,1
1,937.22,2,0
1,1425.2,2,1
1,1205.3,2,0
1,1795.3,1,1
1,839.15,3,1
1,1147.3,2,1
1,1314.3,1,0
1,1554.3,1,1
1,1081.5,1,0
1,1108.3,2,1
